instance_id,timestamp,cpu_utilization,memory_utilization
server_6,2026-05-20 08:00:00+00:00,9.1,30.61
server_6,2026-05-20 09:00:00+00:00,6.48,34.65
server_6,2026-05-20 10:00:00+00:00,14.37,22.4
server_6,2026-05-20 11:00:00+00:00,15.04,31.91
server_6,2026-05-20 12:00:00+00:00,17.32,27.53
server_6,2026-05-20 13:00:00+00:00,20.06,34.25
server_6,2026-05-20 14:00:00+00:00,19.52,34.38
server_6,2026-05-20 15:00:00+00:00,17.39,30.36
server_6,2026-05-20 16:00:00+00:00,13.96,32.61
server_6,2026-05-20 17:00:00+00:00,16.38,35.49
server_6,2026-05-20 18:00:00+00:00,6.17,26.7
server_6,2026-05-20 19:00:00+00:00,9.86,23.3
server_6,2026-05-20 20:00:00+00:00,7.79,33.63
server_6,2026-05-20 21:00:00+00:00,9.14,31.71
server_6,2026-05-20 22:00:00+00:00,11.08,31.33
server_6,2026-05-20 23:00:00+00:00,7.22,24.96
server_6,2026-05-21 00:00:00+00:00,9.5,32.47
server_6,2026-05-21 01:00:00+00:00,8.66,36.4
server_6,2026-05-21 02:00:00+00:00,6.4,26.95
server_6,2026-05-21 03:00:00+00:00,11.15,29.48
server_6,2026-05-21 04:00:00+00:00,9.78,24.36
server_6,2026-05-21 05:00:00+00:00,6.91,24.74
server_6,2026-05-21 06:00:00+00:00,10.76,24.67
server_6,2026-05-21 07:00:00+00:00,5.92,27.8
server_6,2026-05-21 08:00:00+00:00,7.93,26.61
server_6,2026-05-21 09:00:00+00:00,6.93,29.12
server_6,2026-05-21 10:00:00+00:00,13.3,26.29
server_6,2026-05-21 11:00:00+00:00,13.23,29.16
server_6,2026-05-21 12:00:00+00:00,18.56,27.88
server_6,2026-05-21 13:00:00+00:00,19.33,32.72
server_6,2026-05-21 14:00:00+00:00,16.91,24.59
server_6,2026-05-21 15:00:00+00:00,21.23,33.24
server_6,2026-05-21 16:00:00+00:00,12.56,28.48
server_6,2026-05-21 17:00:00+00:00,7.9,28.69
server_6,2026-05-21 18:00:00+00:00,10.14,22.14
server_6,2026-05-21 19:00:00+00:00,2.63,28.74
server_6,2026-05-21 20:00:00+00:00,11.73,28.11
server_6,2026-05-21 21:00:00+00:00,8.25,28.96
server_6,2026-05-21 22:00:00+00:00,4.43,19.27
server_6,2026-05-21 23:00:00+00:00,5.63,22.2
server_6,2026-05-22 00:00:00+00:00,3.91,25.01
server_6,2026-05-22 01:00:00+00:00,8.96,33.84
server_6,2026-05-22 02:00:00+00:00,4.68,28.95
server_6,2026-05-22 03:00:00+00:00,9.26,28.96
server_6,2026-05-22 04:00:00+00:00,7.24,24.04
server_6,2026-05-22 05:00:00+00:00,6.81,23.16
server_6,2026-05-22 06:00:00+00:00,9.27,29.55
server_6,2026-05-22 07:00:00+00:00,9.56,31.35
server_6,2026-05-22 08:00:00+00:00,10.86,29.84
server_6,2026-05-22 09:00:00+00:00,6.42,34.28
server_6,2026-05-22 10:00:00+00:00,11.35,26.44
server_6,2026-05-22 11:00:00+00:00,12.84,30.41
server_6,2026-05-22 12:00:00+00:00,17.07,24.4
server_6,2026-05-22 13:00:00+00:00,15.9,31.61
server_6,2026-05-22 14:00:00+00:00,16.79,36.95
server_6,2026-05-22 15:00:00+00:00,15.61,26.5
server_6,2026-05-22 16:00:00+00:00,15.16,33.87
server_6,2026-05-22 17:00:00+00:00,11.43,34.96
server_6,2026-05-22 18:00:00+00:00,9.27,25.68
server_6,2026-05-22 19:00:00+00:00,7.73,29.77
server_6,2026-05-22 20:00:00+00:00,6.55,33.81
server_6,2026-05-22 21:00:00+00:00,8.48,29.09
server_6,2026-05-22 22:00:00+00:00,5.71,30.34
server_6,2026-05-22 23:00:00+00:00,9.42,21.4
server_6,2026-05-23 00:00:00+00:00,5.29,29.44
server_6,2026-05-23 01:00:00+00:00,6.51,29.55
server_6,2026-05-23 02:00:00+00:00,6.55,22.19
server_6,2026-05-23 03:00:00+00:00,10.0,24.84
server_6,2026-05-23 04:00:00+00:00,6.95,30.05
server_6,2026-05-23 05:00:00+00:00,6.18,26.15
server_6,2026-05-23 06:00:00+00:00,4.27,31.14
server_6,2026-05-23 07:00:00+00:00,8.01,29.24
server_6,2026-05-23 08:00:00+00:00,5.32,27.29
server_6,2026-05-23 09:00:00+00:00,2.19,25.28
server_6,2026-05-23 10:00:00+00:00,7.39,28.96
server_6,2026-05-23 11:00:00+00:00,10.01,31.92
server_6,2026-05-23 12:00:00+00:00,8.72,30.39
server_6,2026-05-23 13:00:00+00:00,11.12,27.4
server_6,2026-05-23 14:00:00+00:00,11.24,34.09
server_6,2026-05-23 15:00:00+00:00,10.62,31.55
server_6,2026-05-23 16:00:00+00:00,12.62,31.16
server_6,2026-05-23 17:00:00+00:00,4.6,27.18
server_6,2026-05-23 18:00:00+00:00,11.08,31.08
server_6,2026-05-23 19:00:00+00:00,5.92,19.94
server_6,2026-05-23 20:00:00+00:00,7.45,28.77
server_6,2026-05-23 21:00:00+00:00,6.32,33.97
server_6,2026-05-23 22:00:00+00:00,1.68,26.67
server_6,2026-05-23 23:00:00+00:00,3.36,26.71
server_6,2026-05-24 00:00:00+00:00,4.69,24.46
server_6,2026-05-24 01:00:00+00:00,8.48,30.14
server_6,2026-05-24 02:00:00+00:00,2.54,25.31
server_6,2026-05-24 03:00:00+00:00,3.86,31.79
server_6,2026-05-24 04:00:00+00:00,6.41,23.99
server_6,2026-05-24 05:00:00+00:00,7.18,25.9
server_6,2026-05-24 06:00:00+00:00,7.11,25.28
server_6,2026-05-24 07:00:00+00:00,3.54,33.78
server_6,2026-05-24 08:00:00+00:00,2.01,25.14
server_6,2026-05-24 09:00:00+00:00,7.35,25.58
server_6,2026-05-24 10:00:00+00:00,11.46,20.85
server_6,2026-05-24 11:00:00+00:00,8.67,24.59
server_6,2026-05-24 12:00:00+00:00,7.9,30.08
server_6,2026-05-24 13:00:00+00:00,10.34,30.92
server_6,2026-05-24 14:00:00+00:00,12.4,26.94
server_6,2026-05-24 15:00:00+00:00,10.18,26.38
server_6,2026-05-24 16:00:00+00:00,13.05,37.21
server_6,2026-05-24 17:00:00+00:00,10.19,39.55
server_6,2026-05-24 18:00:00+00:00,6.46,32.06
server_6,2026-05-24 19:00:00+00:00,1.11,31.83
server_6,2026-05-24 20:00:00+00:00,4.27,33.78
server_6,2026-05-24 21:00:00+00:00,4.63,35.68
server_6,2026-05-24 22:00:00+00:00,4.13,25.44
server_6,2026-05-24 23:00:00+00:00,6.48,23.95
server_6,2026-05-25 00:00:00+00:00,8.53,35.52
server_6,2026-05-25 01:00:00+00:00,3.81,22.68
server_6,2026-05-25 02:00:00+00:00,10.01,24.59
server_6,2026-05-25 03:00:00+00:00,8.04,23.99
server_6,2026-05-25 04:00:00+00:00,8.89,27.79
server_6,2026-05-25 05:00:00+00:00,9.86,20.71
server_6,2026-05-25 06:00:00+00:00,6.08,21.6
server_6,2026-05-25 07:00:00+00:00,11.15,26.61
server_6,2026-05-25 08:00:00+00:00,7.65,23.09
server_6,2026-05-25 09:00:00+00:00,11.78,33.57
server_6,2026-05-25 10:00:00+00:00,9.19,28.44
server_6,2026-05-25 11:00:00+00:00,18.02,33.82
server_6,2026-05-25 12:00:00+00:00,14.4,32.11
server_6,2026-05-25 13:00:00+00:00,24.22,32.85
server_6,2026-05-25 14:00:00+00:00,15.47,34.57
server_6,2026-05-25 15:00:00+00:00,19.3,33.76
server_6,2026-05-25 16:00:00+00:00,13.52,28.66
server_6,2026-05-25 17:00:00+00:00,13.21,23.09
server_6,2026-05-25 18:00:00+00:00,7.9,30.05
server_6,2026-05-25 19:00:00+00:00,5.27,22.0
server_6,2026-05-25 20:00:00+00:00,1.01,27.07
server_6,2026-05-25 21:00:00+00:00,14.27,30.51
server_6,2026-05-25 22:00:00+00:00,8.18,22.62
server_6,2026-05-25 23:00:00+00:00,1.0,26.58
server_6,2026-05-26 00:00:00+00:00,8.76,29.03
server_6,2026-05-26 01:00:00+00:00,9.72,29.38
server_6,2026-05-26 02:00:00+00:00,6.21,27.96
server_6,2026-05-26 03:00:00+00:00,6.23,24.77
server_6,2026-05-26 04:00:00+00:00,7.95,30.35
server_6,2026-05-26 05:00:00+00:00,11.01,26.3
server_6,2026-05-26 06:00:00+00:00,8.25,23.79
server_6,2026-05-26 07:00:00+00:00,11.66,31.98
server_6,2026-05-26 08:00:00+00:00,10.83,32.74
server_6,2026-05-26 09:00:00+00:00,7.43,30.22
server_6,2026-05-26 10:00:00+00:00,7.49,26.99
server_6,2026-05-26 11:00:00+00:00,13.86,22.29
server_6,2026-05-26 12:00:00+00:00,17.98,37.42
server_6,2026-05-26 13:00:00+00:00,18.0,23.68
server_6,2026-05-26 14:00:00+00:00,19.43,34.35
server_6,2026-05-26 15:00:00+00:00,18.82,40.23
server_6,2026-05-26 16:00:00+00:00,15.76,31.31
server_6,2026-05-26 17:00:00+00:00,10.73,30.12
server_6,2026-05-26 18:00:00+00:00,9.3,29.97
server_6,2026-05-26 19:00:00+00:00,13.59,30.75
server_6,2026-05-26 20:00:00+00:00,4.28,36.1
server_6,2026-05-26 21:00:00+00:00,9.22,25.05
server_6,2026-05-26 22:00:00+00:00,12.58,25.73
server_6,2026-05-26 23:00:00+00:00,5.06,25.66
server_6,2026-05-27 00:00:00+00:00,10.5,35.84
server_6,2026-05-27 01:00:00+00:00,10.84,26.69
server_6,2026-05-27 02:00:00+00:00,4.31,28.43
server_6,2026-05-27 03:00:00+00:00,9.78,32.91
server_6,2026-05-27 04:00:00+00:00,7.32,30.88
server_6,2026-05-27 05:00:00+00:00,7.85,32.02
server_6,2026-05-27 06:00:00+00:00,7.19,33.39
server_6,2026-05-27 07:00:00+00:00,11.28,30.38
server_6,2026-05-27 08:00:00+00:00,7.72,26.07
server_6,2026-05-27 09:00:00+00:00,6.84,28.18
server_6,2026-05-27 10:00:00+00:00,10.3,27.45
server_6,2026-05-27 11:00:00+00:00,13.58,40.04
server_6,2026-05-27 12:00:00+00:00,13.96,27.96
server_6,2026-05-27 13:00:00+00:00,16.67,32.97
server_6,2026-05-27 14:00:00+00:00,18.14,25.55
server_6,2026-05-27 15:00:00+00:00,17.67,31.92
server_6,2026-05-27 16:00:00+00:00,17.44,30.15
server_6,2026-05-27 17:00:00+00:00,12.02,32.11
server_6,2026-05-27 18:00:00+00:00,6.81,30.39
server_6,2026-05-27 19:00:00+00:00,5.47,32.78
server_6,2026-05-27 20:00:00+00:00,8.74,33.61
server_6,2026-05-27 21:00:00+00:00,7.71,27.63
server_6,2026-05-27 22:00:00+00:00,7.79,24.15
server_6,2026-05-27 23:00:00+00:00,8.66,24.92
server_6,2026-05-28 00:00:00+00:00,9.3,29.67
server_6,2026-05-28 01:00:00+00:00,8.67,28.87
server_6,2026-05-28 02:00:00+00:00,7.57,28.88
server_6,2026-05-28 03:00:00+00:00,6.0,25.16
server_6,2026-05-28 04:00:00+00:00,6.47,33.21
server_6,2026-05-28 05:00:00+00:00,10.12,22.85
server_6,2026-05-28 06:00:00+00:00,6.94,25.27
server_6,2026-05-28 07:00:00+00:00,4.63,22.51
server_6,2026-05-28 08:00:00+00:00,10.9,28.18
server_6,2026-05-28 09:00:00+00:00,5.64,32.16
server_6,2026-05-28 10:00:00+00:00,11.51,28.08
server_6,2026-05-28 11:00:00+00:00,15.66,31.09
server_6,2026-05-28 12:00:00+00:00,16.67,33.69
server_6,2026-05-28 13:00:00+00:00,11.65,27.94
server_6,2026-05-28 14:00:00+00:00,18.82,33.32
server_6,2026-05-28 15:00:00+00:00,19.98,33.19
server_6,2026-05-28 16:00:00+00:00,16.39,26.41
server_6,2026-05-28 17:00:00+00:00,6.11,25.48
server_6,2026-05-28 18:00:00+00:00,13.32,31.28
server_6,2026-05-28 19:00:00+00:00,4.69,31.97
server_6,2026-05-28 20:00:00+00:00,5.3,32.18
server_6,2026-05-28 21:00:00+00:00,9.95,37.07
server_6,2026-05-28 22:00:00+00:00,9.13,30.34
server_6,2026-05-28 23:00:00+00:00,8.2,26.42
server_6,2026-05-29 00:00:00+00:00,6.58,27.25
server_6,2026-05-29 01:00:00+00:00,11.33,28.71
server_6,2026-05-29 02:00:00+00:00,7.9,26.33
server_6,2026-05-29 03:00:00+00:00,4.09,28.16
server_6,2026-05-29 04:00:00+00:00,11.08,30.8
server_6,2026-05-29 05:00:00+00:00,8.55,23.5
server_6,2026-05-29 06:00:00+00:00,10.79,33.33
server_6,2026-05-29 07:00:00+00:00,9.43,21.15
server_6,2026-05-29 08:00:00+00:00,13.98,29.2
server_6,2026-05-29 09:00:00+00:00,7.23,32.33
server_6,2026-05-29 10:00:00+00:00,11.46,31.64
server_6,2026-05-29 11:00:00+00:00,16.23,29.45
server_6,2026-05-29 12:00:00+00:00,15.9,38.64
server_6,2026-05-29 13:00:00+00:00,19.85,30.39
server_6,2026-05-29 14:00:00+00:00,10.48,20.86
server_6,2026-05-29 15:00:00+00:00,16.48,32.78
server_6,2026-05-29 16:00:00+00:00,14.17,23.05
server_6,2026-05-29 17:00:00+00:00,11.07,25.75
server_6,2026-05-29 18:00:00+00:00,5.81,29.72
server_6,2026-05-29 19:00:00+00:00,10.27,26.95
server_6,2026-05-29 20:00:00+00:00,6.74,29.88
server_6,2026-05-29 21:00:00+00:00,8.5,23.54
server_6,2026-05-29 22:00:00+00:00,7.91,31.4
server_6,2026-05-29 23:00:00+00:00,9.25,21.67
server_6,2026-05-30 00:00:00+00:00,9.58,33.83
server_6,2026-05-30 01:00:00+00:00,6.49,25.57
server_6,2026-05-30 02:00:00+00:00,8.1,34.16
server_6,2026-05-30 03:00:00+00:00,6.36,24.06
server_6,2026-05-30 04:00:00+00:00,4.73,34.56
server_6,2026-05-30 05:00:00+00:00,5.65,23.35
server_6,2026-05-30 06:00:00+00:00,5.29,19.88
server_6,2026-05-30 07:00:00+00:00,7.42,27.97
server_6,2026-05-30 08:00:00+00:00,6.27,32.33
server_6,2026-05-30 09:00:00+00:00,4.01,29.77
server_6,2026-05-30 10:00:00+00:00,7.33,32.42
server_6,2026-05-30 11:00:00+00:00,5.72,30.44
server_6,2026-05-30 12:00:00+00:00,10.3,25.52
server_6,2026-05-30 13:00:00+00:00,11.42,32.26
server_6,2026-05-30 14:00:00+00:00,15.94,31.15
server_6,2026-05-30 15:00:00+00:00,14.13,27.31
server_6,2026-05-30 16:00:00+00:00,6.95,28.35
server_6,2026-05-30 17:00:00+00:00,8.39,27.91
server_6,2026-05-30 18:00:00+00:00,6.55,33.16
server_6,2026-05-30 19:00:00+00:00,5.42,25.04
server_6,2026-05-30 20:00:00+00:00,5.58,24.91
server_6,2026-05-30 21:00:00+00:00,5.12,24.2
server_6,2026-05-30 22:00:00+00:00,10.68,36.53
server_6,2026-05-30 23:00:00+00:00,4.96,24.37
server_6,2026-05-31 00:00:00+00:00,6.85,32.79
server_6,2026-05-31 01:00:00+00:00,1.0,21.42
server_6,2026-05-31 02:00:00+00:00,8.06,30.05
server_6,2026-05-31 03:00:00+00:00,8.96,29.39
server_6,2026-05-31 04:00:00+00:00,3.37,31.31
server_6,2026-05-31 05:00:00+00:00,4.72,31.21
server_6,2026-05-31 06:00:00+00:00,7.13,28.02
server_6,2026-05-31 07:00:00+00:00,6.05,25.17
server_6,2026-05-31 08:00:00+00:00,7.17,34.21
server_6,2026-05-31 09:00:00+00:00,5.28,24.5
server_6,2026-05-31 10:00:00+00:00,12.54,20.52
server_6,2026-05-31 11:00:00+00:00,7.86,20.52
server_6,2026-05-31 12:00:00+00:00,17.49,24.86
server_6,2026-05-31 13:00:00+00:00,14.52,32.67
server_6,2026-05-31 14:00:00+00:00,13.5,38.78
server_6,2026-05-31 15:00:00+00:00,8.16,19.9
server_6,2026-05-31 16:00:00+00:00,11.81,26.2
server_6,2026-05-31 17:00:00+00:00,9.39,28.84
server_6,2026-05-31 18:00:00+00:00,1.0,31.73
server_6,2026-05-31 19:00:00+00:00,2.49,22.92
server_6,2026-05-31 20:00:00+00:00,6.89,29.98
server_6,2026-05-31 21:00:00+00:00,5.67,26.18
server_6,2026-05-31 22:00:00+00:00,4.71,37.28
server_6,2026-05-31 23:00:00+00:00,8.7,28.82
server_6,2026-06-01 00:00:00+00:00,5.79,28.65
server_6,2026-06-01 01:00:00+00:00,6.86,27.94
server_6,2026-06-01 02:00:00+00:00,6.38,25.78
server_6,2026-06-01 03:00:00+00:00,9.28,32.25
server_6,2026-06-01 04:00:00+00:00,3.7,21.86
server_6,2026-06-01 05:00:00+00:00,6.76,19.56
server_6,2026-06-01 06:00:00+00:00,3.69,25.89
server_6,2026-06-01 07:00:00+00:00,7.22,30.99
server_6,2026-06-01 08:00:00+00:00,9.81,26.31
server_6,2026-06-01 09:00:00+00:00,9.85,29.39
server_6,2026-06-01 10:00:00+00:00,9.6,23.68
server_6,2026-06-01 11:00:00+00:00,15.76,34.97
server_6,2026-06-01 12:00:00+00:00,16.2,33.48
server_6,2026-06-01 13:00:00+00:00,21.25,32.72
server_6,2026-06-01 14:00:00+00:00,17.52,32.01
server_6,2026-06-01 15:00:00+00:00,9.23,22.86
server_6,2026-06-01 16:00:00+00:00,16.66,25.64
server_6,2026-06-01 17:00:00+00:00,10.27,28.31
server_6,2026-06-01 18:00:00+00:00,7.31,29.82
server_6,2026-06-01 19:00:00+00:00,8.84,30.55
server_6,2026-06-01 20:00:00+00:00,4.44,25.3
server_6,2026-06-01 21:00:00+00:00,8.19,31.05
server_6,2026-06-01 22:00:00+00:00,9.34,34.15
server_6,2026-06-01 23:00:00+00:00,8.91,27.96
server_6,2026-06-02 00:00:00+00:00,6.5,28.71
server_6,2026-06-02 01:00:00+00:00,10.48,28.04
server_6,2026-06-02 02:00:00+00:00,5.51,26.62
server_6,2026-06-02 03:00:00+00:00,6.44,28.13
server_6,2026-06-02 04:00:00+00:00,7.66,34.69
server_6,2026-06-02 05:00:00+00:00,8.74,31.92
server_6,2026-06-02 06:00:00+00:00,7.19,31.02
server_6,2026-06-02 07:00:00+00:00,11.07,27.26
server_6,2026-06-02 08:00:00+00:00,8.74,24.67
server_6,2026-06-02 09:00:00+00:00,8.19,29.62
server_6,2026-06-02 10:00:00+00:00,12.07,34.4
server_6,2026-06-02 11:00:00+00:00,16.26,37.78
server_6,2026-06-02 12:00:00+00:00,17.26,21.43
server_6,2026-06-02 13:00:00+00:00,13.32,39.65
server_6,2026-06-02 14:00:00+00:00,20.57,34.07
server_6,2026-06-02 15:00:00+00:00,16.96,34.77
server_6,2026-06-02 16:00:00+00:00,16.14,23.89
server_6,2026-06-02 17:00:00+00:00,10.41,27.89
server_6,2026-06-02 18:00:00+00:00,3.43,29.69
server_6,2026-06-02 19:00:00+00:00,2.3,21.31
server_6,2026-06-02 20:00:00+00:00,5.64,15.62
server_6,2026-06-02 21:00:00+00:00,9.29,29.79
server_6,2026-06-02 22:00:00+00:00,11.24,28.94
server_6,2026-06-02 23:00:00+00:00,8.75,34.03
server_6,2026-06-03 00:00:00+00:00,5.37,26.44
server_6,2026-06-03 01:00:00+00:00,6.04,26.97
server_6,2026-06-03 02:00:00+00:00,11.4,31.98
server_6,2026-06-03 03:00:00+00:00,4.72,30.99
server_6,2026-06-03 04:00:00+00:00,13.25,27.0
server_6,2026-06-03 05:00:00+00:00,12.69,33.42
server_6,2026-06-03 06:00:00+00:00,13.34,27.78
server_6,2026-06-03 07:00:00+00:00,8.95,28.4
server_6,2026-06-03 08:00:00+00:00,7.15,30.38
server_6,2026-06-03 09:00:00+00:00,8.89,31.69
server_6,2026-06-03 10:00:00+00:00,13.69,31.27
server_6,2026-06-03 11:00:00+00:00,12.8,25.36
server_6,2026-06-03 12:00:00+00:00,13.91,22.59
server_6,2026-06-03 13:00:00+00:00,17.14,30.45
server_6,2026-06-03 14:00:00+00:00,15.92,34.66
server_6,2026-06-03 15:00:00+00:00,19.76,33.92
server_6,2026-06-03 16:00:00+00:00,12.89,30.68
server_6,2026-06-03 17:00:00+00:00,11.66,29.25
server_6,2026-06-03 18:00:00+00:00,10.46,30.1
server_6,2026-06-03 19:00:00+00:00,11.2,25.14
server_6,2026-06-03 20:00:00+00:00,8.52,31.3
server_6,2026-06-03 21:00:00+00:00,8.96,31.72
server_6,2026-06-03 22:00:00+00:00,5.46,25.69
server_6,2026-06-03 23:00:00+00:00,10.56,30.64
server_6,2026-06-04 00:00:00+00:00,11.16,22.24
server_6,2026-06-04 01:00:00+00:00,3.32,27.08
server_6,2026-06-04 02:00:00+00:00,12.41,29.01
server_6,2026-06-04 03:00:00+00:00,6.25,32.42
server_6,2026-06-04 04:00:00+00:00,9.49,27.73
server_6,2026-06-04 05:00:00+00:00,8.19,31.54
server_6,2026-06-04 06:00:00+00:00,7.85,26.38
server_6,2026-06-04 07:00:00+00:00,7.48,18.67
server_6,2026-06-04 08:00:00+00:00,5.52,26.23
server_6,2026-06-04 09:00:00+00:00,9.31,29.25
server_6,2026-06-04 10:00:00+00:00,10.71,29.55
server_6,2026-06-04 11:00:00+00:00,11.15,29.77
server_6,2026-06-04 12:00:00+00:00,14.07,28.1
server_6,2026-06-04 13:00:00+00:00,14.62,29.02
server_6,2026-06-04 14:00:00+00:00,16.54,26.48
server_6,2026-06-04 15:00:00+00:00,17.87,23.47
server_6,2026-06-04 16:00:00+00:00,12.65,29.2
server_6,2026-06-04 17:00:00+00:00,13.86,27.07
server_6,2026-06-04 18:00:00+00:00,7.7,32.22
server_6,2026-06-04 19:00:00+00:00,7.28,19.02
server_6,2026-06-04 20:00:00+00:00,8.04,29.18
server_6,2026-06-04 21:00:00+00:00,11.49,37.71
server_6,2026-06-04 22:00:00+00:00,4.57,26.07
server_6,2026-06-04 23:00:00+00:00,12.14,29.44
server_6,2026-06-05 00:00:00+00:00,10.4,30.55
server_6,2026-06-05 01:00:00+00:00,7.95,30.0
server_6,2026-06-05 02:00:00+00:00,10.96,27.4
server_6,2026-06-05 03:00:00+00:00,7.19,23.68
server_6,2026-06-05 04:00:00+00:00,8.71,30.86
server_6,2026-06-05 05:00:00+00:00,6.65,19.89
server_6,2026-06-05 06:00:00+00:00,10.42,32.17
server_6,2026-06-05 07:00:00+00:00,6.23,25.81
server_6,2026-06-05 08:00:00+00:00,7.87,27.97
server_6,2026-06-05 09:00:00+00:00,9.7,26.49
server_6,2026-06-05 10:00:00+00:00,14.04,35.84
server_6,2026-06-05 11:00:00+00:00,12.37,30.53
server_6,2026-06-05 12:00:00+00:00,18.54,30.4
server_6,2026-06-05 13:00:00+00:00,15.39,29.19
server_6,2026-06-05 14:00:00+00:00,12.47,28.97
server_6,2026-06-05 15:00:00+00:00,14.79,39.96
server_6,2026-06-05 16:00:00+00:00,16.51,25.71
server_6,2026-06-05 17:00:00+00:00,11.39,33.52
server_6,2026-06-05 18:00:00+00:00,6.66,29.8
server_6,2026-06-05 19:00:00+00:00,8.14,34.21
server_6,2026-06-05 20:00:00+00:00,8.06,30.54
server_6,2026-06-05 21:00:00+00:00,9.55,28.56
server_6,2026-06-05 22:00:00+00:00,3.97,30.67
server_6,2026-06-05 23:00:00+00:00,7.74,28.83
server_6,2026-06-06 00:00:00+00:00,6.31,30.43
server_6,2026-06-06 01:00:00+00:00,2.59,31.82
server_6,2026-06-06 02:00:00+00:00,2.55,26.46
server_6,2026-06-06 03:00:00+00:00,5.09,25.28
server_6,2026-06-06 04:00:00+00:00,6.02,24.73
server_6,2026-06-06 05:00:00+00:00,6.03,29.11
server_6,2026-06-06 06:00:00+00:00,4.61,23.3
server_6,2026-06-06 07:00:00+00:00,4.51,25.38
server_6,2026-06-06 08:00:00+00:00,5.01,23.08
server_6,2026-06-06 09:00:00+00:00,6.75,29.59
server_6,2026-06-06 10:00:00+00:00,10.99,26.04
server_6,2026-06-06 11:00:00+00:00,3.98,21.45
server_6,2026-06-06 12:00:00+00:00,12.32,25.07
server_6,2026-06-06 13:00:00+00:00,11.14,26.81
server_6,2026-06-06 14:00:00+00:00,12.73,27.73
server_6,2026-06-06 15:00:00+00:00,13.73,31.01
server_6,2026-06-06 16:00:00+00:00,7.65,27.23
server_6,2026-06-06 17:00:00+00:00,10.24,30.27
server_6,2026-06-06 18:00:00+00:00,2.86,28.01
server_6,2026-06-06 19:00:00+00:00,6.32,30.37
server_6,2026-06-06 20:00:00+00:00,5.39,19.46
server_6,2026-06-06 21:00:00+00:00,6.12,22.83
server_6,2026-06-06 22:00:00+00:00,3.53,28.65
server_6,2026-06-06 23:00:00+00:00,7.09,28.53
server_6,2026-06-07 00:00:00+00:00,9.97,32.6
server_6,2026-06-07 01:00:00+00:00,3.57,20.27
server_6,2026-06-07 02:00:00+00:00,6.47,25.57
server_6,2026-06-07 03:00:00+00:00,8.14,26.86
server_6,2026-06-07 04:00:00+00:00,5.26,27.71
server_6,2026-06-07 05:00:00+00:00,9.4,28.63
server_6,2026-06-07 06:00:00+00:00,4.93,28.8
server_6,2026-06-07 07:00:00+00:00,5.71,26.74
server_6,2026-06-07 08:00:00+00:00,3.52,31.92
server_6,2026-06-07 09:00:00+00:00,6.32,34.18
server_6,2026-06-07 10:00:00+00:00,7.89,23.49
server_6,2026-06-07 11:00:00+00:00,11.13,29.27
server_6,2026-06-07 12:00:00+00:00,9.17,31.6
server_6,2026-06-07 13:00:00+00:00,9.71,30.94
server_6,2026-06-07 14:00:00+00:00,12.57,27.97
server_6,2026-06-07 15:00:00+00:00,14.26,31.21
server_6,2026-06-07 16:00:00+00:00,11.11,22.75
server_6,2026-06-07 17:00:00+00:00,12.5,29.5
server_6,2026-06-07 18:00:00+00:00,7.39,21.94
server_6,2026-06-07 19:00:00+00:00,7.3,29.79
server_6,2026-06-07 20:00:00+00:00,7.7,23.43
server_6,2026-06-07 21:00:00+00:00,9.72,29.25
server_6,2026-06-07 22:00:00+00:00,9.09,29.66
server_6,2026-06-07 23:00:00+00:00,3.29,26.65
server_6,2026-06-08 00:00:00+00:00,10.0,26.17
server_6,2026-06-08 01:00:00+00:00,8.66,27.39
server_6,2026-06-08 02:00:00+00:00,7.51,32.55
server_6,2026-06-08 03:00:00+00:00,3.57,24.75
server_6,2026-06-08 04:00:00+00:00,4.15,26.74
server_6,2026-06-08 05:00:00+00:00,7.09,25.45
server_6,2026-06-08 06:00:00+00:00,4.34,30.8
server_6,2026-06-08 07:00:00+00:00,7.14,28.01
server_6,2026-06-08 08:00:00+00:00,9.79,25.57
server_6,2026-06-08 09:00:00+00:00,6.55,27.52
server_6,2026-06-08 10:00:00+00:00,11.63,28.31
server_6,2026-06-08 11:00:00+00:00,11.75,34.88
server_6,2026-06-08 12:00:00+00:00,17.41,31.11
server_6,2026-06-08 13:00:00+00:00,19.12,26.36
server_6,2026-06-08 14:00:00+00:00,14.29,32.2
server_6,2026-06-08 15:00:00+00:00,14.78,37.52
server_6,2026-06-08 16:00:00+00:00,11.26,33.93
server_6,2026-06-08 17:00:00+00:00,12.69,25.23
server_6,2026-06-08 18:00:00+00:00,8.41,27.07
server_6,2026-06-08 19:00:00+00:00,7.88,27.83
server_6,2026-06-08 20:00:00+00:00,7.68,27.81
server_6,2026-06-08 21:00:00+00:00,8.81,29.81
server_6,2026-06-08 22:00:00+00:00,8.86,26.92
server_6,2026-06-08 23:00:00+00:00,6.76,23.9
server_6,2026-06-09 00:00:00+00:00,6.41,31.25
server_6,2026-06-09 01:00:00+00:00,7.85,23.45
server_6,2026-06-09 02:00:00+00:00,7.53,24.63
server_6,2026-06-09 03:00:00+00:00,13.15,25.28
server_6,2026-06-09 04:00:00+00:00,7.04,30.11
server_6,2026-06-09 05:00:00+00:00,8.72,28.68
server_6,2026-06-09 06:00:00+00:00,9.16,31.94
server_6,2026-06-09 07:00:00+00:00,11.5,26.08
server_6,2026-06-09 08:00:00+00:00,5.97,22.28
